x-axis,2
second,Volt
+83.4675000E-03,-61.9067990E-03
+83.4676650E-03,-61.9067990E-03
+83.4678300E-03,-69.2160726E-03
+83.4679950E-03,+3.8766632E-03
+83.4681600E-03,+3.8766633E-03
+83.4683250E-03,+11.1859366E-03
+83.4684900E-03,-69.2160726E-03
+83.4686550E-03,-134.9995354E-03
+83.4688200E-03,+3.8766635E-03
+83.4689850E-03,-61.9067995E-03
+83.4691500E-03,-69.2160726E-03
+83.4693150E-03,-142.3088088E-03
+83.4694800E-03,-76.5253455E-03
+83.4696450E-03,-76.5253454E-03
+83.4698100E-03,-69.2160726E-03
+83.4699750E-03,+69.6601275E-03
+83.4701400E-03,+84.2786731E-03
+83.4703050E-03,-149.6180817E-03
+83.4704700E-03,-69.2160726E-03
+83.4706350E-03,+3.8766641E-03
+83.4708000E-03,-69.2160726E-03
+83.4709650E-03,-76.5253450E-03
+83.4711300E-03,-76.5253450E-03
+83.4712950E-03,-134.9995370E-03
+83.4714600E-03,-3.4326080E-03
+83.4716250E-03,-69.2160726E-03
+83.4717900E-03,-76.5253448E-03
+83.4719550E-03,-142.3088096E-03
+83.4721200E-03,-61.9068005E-03
+83.4722850E-03,-134.9995377E-03
+83.4724500E-03,-61.9068006E-03
+83.4726150E-03,-149.6180817E-03
+83.4727800E-03,-61.9068007E-03
+83.4729450E-03,-76.5253444E-03
+83.4731100E-03,-69.2160726E-03
+83.4732750E-03,+84.2786741E-03
+83.4734400E-03,-61.9068009E-03
+83.4736050E-03,+11.1859366E-03
+83.4737700E-03,-69.2160726E-03
+83.4739350E-03,-69.2160726E-03
+83.4741000E-03,+3.8766652E-03
+83.4742650E-03,-69.2160726E-03
+83.4744300E-03,-142.3088104E-03
+83.4745950E-03,+11.1859366E-03
+83.4747600E-03,+11.1859366E-03
+83.4749250E-03,-69.2160726E-03
+83.4750900E-03,-142.3088106E-03
+83.4752550E-03,+11.1859366E-03
+83.4754200E-03,-69.2160726E-03
+83.4755850E-03,-69.2160726E-03
+83.4757500E-03,-142.3088108E-03
+83.4759150E-03,+3.8766657E-03
+83.4760800E-03,-76.5253434E-03
+83.4762450E-03,-69.2160726E-03
+83.4764100E-03,-69.2160726E-03
+83.4765750E-03,-149.6180817E-03
+83.4767400E-03,+3.8766660E-03
+83.4769050E-03,-149.6180817E-03
+83.4770700E-03,-61.9068020E-03
+83.4772350E-03,+76.9694049E-03
+83.4774000E-03,-134.9995409E-03
+83.4775650E-03,-3.4326041E-03
+83.4777300E-03,-61.9068022E-03
+83.4778950E-03,+11.1859366E-03
+83.4780600E-03,+84.2786756E-03
+83.4782250E-03,-69.2160726E-03
+83.4783900E-03,-69.2160726E-03
+83.4785550E-03,-61.9068025E-03
+83.4787200E-03,+3.8766666E-03
+83.4788850E-03,+3.8766667E-03
+83.4790500E-03,-69.2160726E-03
+83.4792150E-03,-69.2160726E-03
+83.4793800E-03,+11.1859366E-03
+83.4795450E-03,-69.2160726E-03
+83.4797100E-03,+11.1859366E-03
+83.4798750E-03,-69.2160726E-03
+83.4800400E-03,-61.9068030E-03
+83.4802050E-03,-69.2160726E-03
+83.4803700E-03,-10.7418718E-03
+83.4805350E-03,-142.3088123E-03
+83.4807000E-03,-69.2160726E-03
+83.4808650E-03,-127.6902738E-03
+83.4810300E-03,-69.2160726E-03
+83.4811950E-03,-69.2160726E-03
+83.4813600E-03,+3.8766675E-03
+83.4815250E-03,-149.6180817E-03
+83.4816900E-03,-61.9068035E-03
+83.4818550E-03,+3.8766676E-03
+83.4820200E-03,+18.4952056E-03
+83.4821850E-03,-69.2160726E-03
+83.4823500E-03,-69.2160726E-03
+83.4825150E-03,-61.9068038E-03
+83.4826800E-03,-142.3088130E-03
+83.4828450E-03,-61.9068039E-03
+83.4830100E-03,-61.9068039E-03
+83.4831750E-03,-69.2160726E-03
+83.4833400E-03,-76.5253411E-03
+83.4835050E-03,-76.5253410E-03
+83.4836700E-03,+11.1859366E-03
+83.4838350E-03,+3.8766683E-03
+83.4840000E-03,-69.2160726E-03
+83.4841650E-03,-61.9068043E-03
+83.4843300E-03,+3.8766684E-03
+83.4844950E-03,-69.2160726E-03
+83.4846600E-03,-142.3088136E-03
+83.4848250E-03,-149.6180817E-03
+83.4849900E-03,-76.5253406E-03
+83.4851550E-03,-69.2160726E-03
+83.4853200E-03,+11.1859366E-03
+83.4854850E-03,-69.2160726E-03
+83.4856500E-03,-149.6180817E-03
+83.4858150E-03,+11.1859366E-03
+83.4859800E-03,-69.2160726E-03
+83.4861450E-03,+3.8766690E-03
+83.4863100E-03,-69.2160726E-03
+83.4864750E-03,-69.2160726E-03
+83.4866400E-03,+3.8766691E-03
+83.4868050E-03,-134.9995469E-03
+83.4869700E-03,-61.9068052E-03
+83.4871350E-03,+3.8766693E-03
+83.4873000E-03,-142.3088145E-03
+83.4874650E-03,-69.2160726E-03
