time	V(n002)
2.591180229979051e-04	1.453760e+00
2.596063042479051e-04	1.445588e+00
2.600945854979051e-04	1.437677e+00
2.605828667479051e-04	1.430019e+00
2.610711479979051e-04	1.422604e+00
2.615594292479051e-04	1.415425e+00
2.620477104979051e-04	1.408475e+00
2.625359917479051e-04	1.401747e+00
2.630242729979051e-04	1.395233e+00
2.635125542479051e-04	1.388927e+00
2.640008354979051e-04	1.382821e+00
2.644891167479051e-04	1.376910e+00
2.649773979979051e-04	1.371188e+00
2.654656792479051e-04	1.365648e+00
2.659539604979051e-04	1.360284e+00
2.664422417479051e-04	1.355092e+00
2.669305229979051e-04	1.350065e+00
2.674188042479052e-04	1.345198e+00
2.679070854979052e-04	1.340486e+00
2.683953667479052e-04	1.335924e+00
2.688836479979052e-04	1.331508e+00
2.693719292479052e-04	1.327232e+00
2.698602104979052e-04	1.323093e+00
2.703484917479052e-04	1.319085e+00
2.708367729979052e-04	1.315206e+00
2.713250542479052e-04	1.311449e+00
2.718133354979052e-04	1.307813e+00
2.723016167479052e-04	1.304293e+00
2.727898979979052e-04	1.300884e+00
2.732781792479052e-04	1.297584e+00
2.737664604979052e-04	1.294390e+00
2.742547417479052e-04	1.291297e+00
2.747430229979052e-04	1.288303e+00
2.752313042479052e-04	1.285404e+00
2.757195854979052e-04	1.282598e+00
2.762078667479052e-04	1.279881e+00
2.766961479979052e-04	1.277250e+00
2.771844292479052e-04	1.274704e+00
2.776727104979052e-04	1.272238e+00
2.781609917479052e-04	1.269851e+00
2.786492729979052e-04	1.267541e+00
2.791375542479052e-04	1.265303e+00
2.796258354979052e-04	1.263138e+00
2.801141167479052e-04	1.261041e+00
2.806023979979052e-04	1.259011e+00
2.810906792479052e-04	1.257045e+00
2.815789604979052e-04	1.255143e+00
2.820672417479052e-04	1.253301e+00
2.825555229979052e-04	1.251517e+00
2.830438042479052e-04	1.249791e+00
2.835320854979052e-04	1.248119e+00
2.840203667479052e-04	1.246501e+00
2.845086479979052e-04	1.244934e+00
2.849969292479052e-04	1.243418e+00
2.854852104979052e-04	1.241949e+00
2.859734917479052e-04	1.240528e+00
2.864617729979052e-04	1.239151e+00
2.869500542479052e-04	1.237819e+00
2.874383354979052e-04	1.236529e+00
2.879266167479052e-04	1.235280e+00
2.884148979979052e-04	1.234071e+00
2.889031792479052e-04	1.232900e+00
2.893914604979052e-04	1.231767e+00
2.898797417479052e-04	1.230670e+00
2.903680229979052e-04	1.229608e+00
2.908563042479052e-04	1.228579e+00
2.913445854979052e-04	1.227584e+00
2.918328667479052e-04	1.226620e+00
2.923211479979052e-04	1.225687e+00
2.928094292479052e-04	1.224783e+00
2.932977104979052e-04	1.223909e+00
2.937859917479052e-04	1.223062e+00
2.942742729979052e-04	1.222242e+00
2.947625542479052e-04	1.221449e+00
2.952508354979052e-04	1.220680e+00
2.957391167479052e-04	1.219936e+00
2.962273979979052e-04	1.219216e+00
2.967156792479052e-04	1.218519e+00
2.972039604979052e-04	1.217844e+00
2.976922417479052e-04	1.217191e+00
2.981805229979052e-04	1.216558e+00
2.986688042479052e-04	1.215945e+00
2.991570854979052e-04	1.215353e+00
2.996453667479052e-04	1.214778e+00
3.000000010000000e-04	1.214373e+00
3.000000020000000e-04	-1.945632e-01
3.000000179999999e-04	-1.946133e-01
3.000000499999998e-04	-1.947136e-01
3.000001139999995e-04	-1.949140e-01
3.000002419999990e-04	-1.953149e-01
3.000004979999980e-04	-1.961165e-01
3.000010099999959e-04	-1.977196e-01
3.000020339999918e-04	-2.009248e-01
3.000040819999837e-04	-2.073315e-01
3.000081779999673e-04	-2.201298e-01
3.000163699999346e-04	-2.456668e-01
3.000327539998691e-04	-2.965022e-01
3.000655219997382e-04	-3.972254e-01
3.001310579994763e-04	-5.949318e-01
3.002621299989526e-04	-9.757740e-01
3.005242739979051e-04	-1.682160e+00
3.010125552479051e-04	-2.819757e+00
3.015008364979051e-04	-3.751920e+00
3.019891177479051e-04	-4.509224e+00
3.024773989979051e-04	-5.117859e+00
3.029656802479051e-04	-5.600247e+00
3.034539614979051e-04	-5.975589e+00
3.039422427479051e-04	-6.260315e+00
3.044305239979051e-04	-6.468485e+00
3.049188052479051e-04	-6.612121e+00
3.054070864979051e-04	-6.701504e+00
3.058953677479051e-04	-6.745418e+00
3.063836489979051e-04	-6.751365e+00
3.068719302479051e-04	-6.725748e+00
3.073602114979051e-04	-6.674030e+00
3.078484927479051e-04	-6.600864e+00
3.083367739979051e-04	-6.510216e+00
3.088250552479051e-04	-6.405455e+00
3.093133364979051e-04	-6.289446e+00
3.098016177479051e-04	-6.164620e+00
3.102898989979051e-04	-6.033035e+00
3.107781802479051e-04	-5.896430e+00
3.112664614979051e-04	-5.756275e+00
3.117547427479051e-04	-5.613805e+00
3.122430239979051e-04	-5.470057e+00
3.127313052479051e-04	-5.325897e+00
3.132195864979051e-04	-5.182049e+00
3.137078677479051e-04	-5.039110e+00
3.141961489979051e-04	-4.897573e+00
3.146844302479051e-04	-4.757843e+00
3.151727114979051e-04	-4.620243e+00
3.156609927479051e-04	-4.485038e+00
3.161492739979051e-04	-4.352433e+00
3.166375552479051e-04	-4.222588e+00
3.171258364979051e-04	-4.095623e+00
3.176141177479051e-04	-3.971625e+00
3.181023989979051e-04	-3.850653e+00
3.185906802479051e-04	-3.732741e+00
3.190789614979051e-04	-3.617906e+00
3.195672427479051e-04	-3.506146e+00
3.200555239979051e-04	-3.397445e+00
3.205438052479051e-04	-3.291778e+00
